date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:38	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:05%20GMT	https://camerasaigon24h.com/camera-ip-poe-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ip-poe-dahua.html	(from https://camerasaigon24h.com/)
21:15:38	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:05%20GMT	https://camerasaigon24h.com/camera-ip-thu-am-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ip-thu-am-dahua.html	(from https://camerasaigon24h.com/)
21:15:39	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:05%20GMT	https://camerasaigon24h.com/camera-ip-360-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ip-360-dahua.html	(from https://camerasaigon24h.com/)
21:15:39	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:06%20GMT	https://camerasaigon24h.com/lap-camera-wifi-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-wifi-dahua.html	(from https://camerasaigon24h.com/)
21:15:39	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:06%20GMT	https://camerasaigon24h.com/camera-wifi-dahua-trong-nha.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-dahua-trong-nha.html	(from https://camerasaigon24h.com/)
21:15:40	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:06%20GMT	https://camerasaigon24h.com/camera-wifi-dahua-ngoai-troi.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-dahua-ngoai-troi.html	(from https://camerasaigon24h.com/)
21:15:40	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:07%20GMT	https://camerasaigon24h.com/lap-camera-wifi-360-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-wifi-360-dahua.html	(from https://camerasaigon24h.com/)
21:15:40	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:07%20GMT	https://camerasaigon24h.com/camera-wifi-dahua-full-color.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-dahua-full-color.html	(from https://camerasaigon24h.com/)
21:15:41	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:07%20GMT	https://camerasaigon24h.com/camera-wifi-full-hd-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-full-hd-dahua.html	(from https://camerasaigon24h.com/)
21:15:41	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:08%20GMT	https://camerasaigon24h.com/camera-wifi-2k-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-2k-dahua.html	(from https://camerasaigon24h.com/)
21:15:41	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:08%20GMT	https://camerasaigon24h.com/camera-wifi-3k-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-3k-dahua.html	(from https://camerasaigon24h.com/)
21:15:42	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:08%20GMT	https://camerasaigon24h.com/camera-2-mat-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-2-mat-dahua.html	(from https://camerasaigon24h.com/)
21:15:42	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:09%20GMT	https://camerasaigon24h.com/camera-ptz-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ptz-dahua.html	(from https://camerasaigon24h.com/)
21:15:43	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:09%20GMT	https://camerasaigon24h.com/camera-dahua-xoay-360.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-dahua-xoay-360.html	(from https://camerasaigon24h.com/)
21:15:43	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:11%20GMT	https://camerasaigon24h.com/camera-dahua-co-mau-ban-dem.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-dahua-co-mau-ban-dem.html	(from https://camerasaigon24h.com/)
21:15:43	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:11%20GMT	https://camerasaigon24h.com/camera-nang-luong-mat-troi-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-nang-luong-mat-troi-dahua.html	(from https://camerasaigon24h.com/)
21:15:44	147701/147701	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:11%20GMT	https://camerasaigon24h.com/wizcolor.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/wizcolor.html	(from https://camerasaigon24h.com/)
21:15:44	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:12%20GMT	https://camerasaigon24h.com/camera-wizsense.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wizsense.html	(from https://camerasaigon24h.com/)
21:15:44	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:12%20GMT	https://camerasaigon24h.com/camera-wizmind.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wizmind.html	(from https://camerasaigon24h.com/)
21:15:45	147703/147703	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:12%20GMT	https://camerasaigon24h.com/acupick-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/acupick-dahua.html	(from https://camerasaigon24h.com/)
21:15:45	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:13%20GMT	https://camerasaigon24h.com/camera-phan-biet-nguoi-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phan-biet-nguoi-dahua.html	(from https://camerasaigon24h.com/)
21:15:45	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:13%20GMT	https://camerasaigon24h.com/camera-dem-nguoi-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-dem-nguoi-dahua.html	(from https://camerasaigon24h.com/)
21:15:46	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:13%20GMT	https://camerasaigon24h.com/camera-phat-hien-khuon-mat-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phat-hien-khuon-mat-dahua.html	(from https://camerasaigon24h.com/)
21:15:46	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:14%20GMT	https://camerasaigon24h.com/camera-nhan-dien-khuon-mat-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-nhan-dien-khuon-mat-dahua.html	(from https://camerasaigon24h.com/)
21:15:46	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:14%20GMT	https://camerasaigon24h.com/camera-nhan-dien-bien-dahua.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-nhan-dien-bien-dahua.html	(from https://camerasaigon24h.com/)
21:15:47	147699/147699	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:14%20GMT	https://camerasaigon24h.com/camera-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-kbvision.html	(from https://camerasaigon24h.com/)
21:15:47	808/808	---M--	200	added ('OK')	image/webp	etag:%22749c7eadabaedb1:0%22	https://camerasaigon24h.com/camerasaigon24h/images/camera-kbcision.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camerasaigon24h/images/camera-kbcision.webp	(from https://camerasaigon24h.com/)
21:15:47	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:15%20GMT	https://camerasaigon24h.com/dau-ghi-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-kbvision.html	(from https://camerasaigon24h.com/)
21:15:48	147701/147701	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:15%20GMT	https://camerasaigon24h.com/dau-ghi-hd-analog-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-hd-analog-kbvision.html	(from https://camerasaigon24h.com/)
21:15:48	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:16%20GMT	https://camerasaigon24h.com/dau-ghi-nvr-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-nvr-kbvision.html	(from https://camerasaigon24h.com/)
21:15:48	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:16%20GMT	https://camerasaigon24h.com/dau-ghi-poe-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-poe-kbvision.html	(from https://camerasaigon24h.com/)
21:15:49	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:16%20GMT	https://camerasaigon24h.com/dau-ghi-2-hdd-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-2-hdd-kbvision.html	(from https://camerasaigon24h.com/)
21:15:49	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:16%20GMT	https://camerasaigon24h.com/dau-ghi-4-o-cung-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-4-o-cung-kbvision.html	(from https://camerasaigon24h.com/)
21:15:49	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:17%20GMT	https://camerasaigon24h.com/dau-ghi-8-o-cung-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-8-o-cung-kbvision.html	(from https://camerasaigon24h.com/)
21:15:50	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:17%20GMT	https://camerasaigon24h.com/camera-ip-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ip-kbvision.html	(from https://camerasaigon24h.com/)
21:15:50	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:18%20GMT	https://camerasaigon24h.com/camera-wifi-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-kbvision.html	(from https://camerasaigon24h.com/)
21:15:50	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:18%20GMT	https://camerasaigon24h.com/camera-wifi-360-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-360-kbvision.html	(from https://camerasaigon24h.com/)
21:15:51	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:18%20GMT	https://camerasaigon24h.com/camera-wifi-kbvision-trong-nha.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-kbvision-trong-nha.html	(from https://camerasaigon24h.com/)
21:15:51	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:18%20GMT	https://camerasaigon24h.com/camera-wifi-kbvision-ngoai-troi.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-kbvision-ngoai-troi.html	(from https://camerasaigon24h.com/)
21:15:51	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:19%20GMT	https://camerasaigon24h.com/camera-wifi-kbvision-full-color.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-kbvision-full-color.html	(from https://camerasaigon24h.com/)
21:15:52	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:19%20GMT	https://camerasaigon24h.com/camera-wifi-bao-dong-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-bao-dong-kbvision.html	(from https://camerasaigon24h.com/)
21:15:52	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:19%20GMT	https://camerasaigon24h.com/camera-ptz-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ptz-kbvision.html	(from https://camerasaigon24h.com/)
21:15:53	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:20%20GMT	https://camerasaigon24h.com/camera-kbvision-xoay-360.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-kbvision-xoay-360.html	(from https://camerasaigon24h.com/)
21:15:53	147703/147703	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:20%20GMT	https://camerasaigon24h.com/acupick-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/acupick-kbvision.html	(from https://camerasaigon24h.com/)
21:15:53	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:20%20GMT	https://camerasaigon24h.com/camera-phat-hien-khuon-mat-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phat-hien-khuon-mat-kbvision.html	(from https://camerasaigon24h.com/)
21:15:54	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:21%20GMT	https://camerasaigon24h.com/camera-nhan-dien-khuon-mat-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-nhan-dien-khuon-mat-kbvision.html	(from https://camerasaigon24h.com/)
21:15:54	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:21%20GMT	https://camerasaigon24h.com/camera-doc-bien-so-xe-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-doc-bien-so-xe-kbvision.html	(from https://camerasaigon24h.com/)
21:15:55	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:22%20GMT	https://camerasaigon24h.com/camera-phan-biet-nguoi-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phan-biet-nguoi-kbvision.html	(from https://camerasaigon24h.com/)
21:15:55	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:22%20GMT	https://camerasaigon24h.com/camera-anh-sang-kep-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-anh-sang-kep-kbvision.html	(from https://camerasaigon24h.com/)
21:15:55	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:22%20GMT	https://camerasaigon24h.com/camera-kbvision-co-mau-ban-dem.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-kbvision-co-mau-ban-dem.html	(from https://camerasaigon24h.com/)
21:15:56	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:23%20GMT	https://camerasaigon24h.com/camera-bam-sat-chuyen-dong-kbvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-bam-sat-chuyen-dong-kbvision.html	(from https://camerasaigon24h.com/)
21:15:56	147699/147699	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:23%20GMT	https://camerasaigon24h.com/camera-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-hikvision.html	(from https://camerasaigon24h.com/)
21:15:56	1652/1652	---M--	200	added ('OK')	image/webp	etag:%2266497aeabaedb1:0%22	https://camerasaigon24h.com/camerasaigon24h/images/lap-camera-hikvision-mn_mn.webp	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camerasaigon24h/images/lap-camera-hikvision-mn_mn.webp	(from https://camerasaigon24h.com/)
21:15:57	147698/147698	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:24%20GMT	https://camerasaigon24h.com/dau-ghi-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-hikvision.html	(from https://camerasaigon24h.com/)
21:15:57	147701/147701	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:24%20GMT	https://camerasaigon24h.com/dau-ghi-analog-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-analog-hikvision.html	(from https://camerasaigon24h.com/)
21:15:57	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:24%20GMT	https://camerasaigon24h.com/dau-ghi-nvr-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-nvr-hikvision.html	(from https://camerasaigon24h.com/)
21:15:58	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:25%20GMT	https://camerasaigon24h.com/dau-ghi-poe-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-poe-hikvision.html	(from https://camerasaigon24h.com/)
21:15:58	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:25%20GMT	https://camerasaigon24h.com/dau-ghi-2-o-cung-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-2-o-cung-hikvision.html	(from https://camerasaigon24h.com/)
21:15:58	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:25%20GMT	https://camerasaigon24h.com/dau-ghi-4-o-cung-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-4-o-cung-hikvision.html	(from https://camerasaigon24h.com/)
21:15:59	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:26%20GMT	https://camerasaigon24h.com/dau-ghi-8-hdd-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/dau-ghi-8-hdd-hikvision.html	(from https://camerasaigon24h.com/)
21:15:59	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:26%20GMT	https://camerasaigon24h.com/lap-dat-camera-cong-nghe-tvi.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-dat-camera-cong-nghe-tvi.html	(from https://camerasaigon24h.com/)
21:16:00	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:26%20GMT	https://camerasaigon24h.com/camera-ip-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ip-hikvision.html	(from https://camerasaigon24h.com/)
21:16:00	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:27%20GMT	https://camerasaigon24h.com/lap-camera-wifi-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/lap-camera-wifi-hikvision.html	(from https://camerasaigon24h.com/)
21:16:01	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:27%20GMT	https://camerasaigon24h.com/camera-wifi-360-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-360-hikvision.html	(from https://camerasaigon24h.com/)
21:16:01	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:28%20GMT	https://camerasaigon24h.com/camera-wifi-hikvision-trong-nha.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-hikvision-trong-nha.html	(from https://camerasaigon24h.com/)
21:16:01	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:28%20GMT	https://camerasaigon24h.com/camera-wifi-hikvision-ngoai-troi.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-hikvision-ngoai-troi.html	(from https://camerasaigon24h.com/)
21:16:02	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:28%20GMT	https://camerasaigon24h.com/camera-wifi-bao-dong-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-wifi-bao-dong-hikvision.html	(from https://camerasaigon24h.com/)
21:16:02	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:29%20GMT	https://camerasaigon24h.com/camera-xoay-360-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-xoay-360-hikvision.html	(from https://camerasaigon24h.com/)
21:16:02	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:29%20GMT	https://camerasaigon24h.com/camera-ptz-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ptz-hikvision.html	(from https://camerasaigon24h.com/)
21:16:03	147710/147710	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:29%20GMT	https://camerasaigon24h.com/camera-hikvision-co-mau-ban-dem.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-hikvision-co-mau-ban-dem.html	(from https://camerasaigon24h.com/)
21:16:03	350313/350313	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2010%20Aug%202025%2014:16:30%20GMT	https://camerasaigon24h.com/colorvu.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/colorvu.9e.delayed	(from https://camerasaigon24h.com/)
21:16:03	147690/147690	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:30%20GMT	https://camerasaigon24h.com/camera-ptz-tandemvu.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-ptz-tandemvu.html	(from https://camerasaigon24h.com/)
21:16:04	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:30%20GMT	https://camerasaigon24h.com/camera-hybird-light-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-hybird-light-hikvision.html	(from https://camerasaigon24h.com/)
21:16:04	147712/147712	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:31%20GMT	https://camerasaigon24h.com/camera-phat-hien-khuon-mat-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phat-hien-khuon-mat-hikvision.html	(from https://camerasaigon24h.com/)
21:16:04	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:31%20GMT	https://camerasaigon24h.com/camera-nhan-dien-khuon-mat-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-nhan-dien-khuon-mat-hikvision.html	(from https://camerasaigon24h.com/)
21:16:05	147711/147711	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Aug%202025%2014:16:31%20GMT	https://camerasaigon24h.com/camera-phan-biet-nguoi-hikvision.html	C:/My%20Web%20Sites/cctv/camerasaigon24h.com/camera-phan-biet-nguoi-hikvision.html	(from https://camerasaigon24h.com/)
